Area|Estimate!!Total:!!Asia:!!South Central Asia:!!Iran|Estimate!!Total:!!Asia:!!Eastern Asia:!!Korea|Estimate!!Total:
61571|0|80|603
61572|0|0|3
61602|0|0|111
61603|0|21|644
61604|0|11|1226
61605|0|0|460
61606|0|0|418
61607|0|5|56
61610|0|0|47
61611|0|0|611
61614|10|121|2723
61615|16|0|2773
61616|0|32|171
61625|0|0|18
61701|0|41|2164
61704|0|118|5499
61705|0|34|522
61720|0|0|0
61721|0|0|5
61722|0|0|0
61723|0|0|0
61724|0|0|1
61725|0|0|22
61726|0|0|12
61727|0|0|258
61728|0|0|23
61729|0|2|10
61730|0|0|0
61731|0|0|0
61732|0|0|43
61733|0|0|14
61734|0|0|17
61735|0|0|0
61736|0|0|69
61737|0|0|12
61738|0|0|73
61739|0|0|29
61740|0|0|39
61741|0|0|10
61742|0|0|1
61743|0|0|2
61744|0|0|28
61745|0|0|29
61747|0|0|3
61748|0|4|12
61749|0|0|8
61750|0|0|0
61751|0|0|0
61752|0|0|16
61753|0|15|47
61754|0|0|5
61755|0|0|7
61756|0|0|133
61759|0|0|35
61760|0|0|11
61761|0|169|3406
61764|0|0|402
61769|0|0|7
61770|0|0|10
61771|0|0|9
61772|0|0|0
61773|0|0|0
61774|0|0|5
61775|0|0|0
61776|0|0|2
61777|0|0|0
61778|0|0|0
61801|107|155|5852
61802|0|43|1942
61810|0|0|3
61811|0|0|0
61812|0|0|0
61813|0|0|10
61814|0|0|3
61815|0|3|3
61816|0|0|2
61817|0|0|94
61818|0|0|3
61820|127|566|6935
61821|0|231|3210
61822|56|315|4866
61830|0|0|0
61831|0|0|0
61832|0|20|941
61833|0|0|0
61834|0|0|194
61839|0|0|7
61840|0|0|8
61841|0|0|0
61842|0|0|0
61843|0|5|17
61844|0|0|3
61845|0|0|0
61846|0|0|17
61847|0|0|0
61848|0|0|0
61849|0|0|0
61850|0|0|2
61851|0|0|0
61852|0|0|2
61853|0|0|355
61854|0|0|11
61855|0|0|0
61856|0|0|72
61857|0|0|0
61858|0|0|23
61859|0|0|38
61862|0|0|0
61863|0|0|11
61864|0|0|4
61865|0|0|64
61866|19|5|725
61870|0|0|17
61871|0|0|2
61872|0|0|37
61873|0|45|159
61874|14|278|1291
61875|0|0|70
61876|0|2|12
61877|8|0|16
61878|0|0|65
61880|0|0|0
61882|0|0|4
61883|0|0|42
61884|0|0|41
61910|0|0|328
61911|0|0|46
61912|0|0|0
61913|0|0|9
61914|0|0|5
61917|0|0|0
61919|0|0|2
61920|0|17|662
61924|0|3|42
61925|0|0|2
61928|0|0|2
61929|0|2|3
61930|0|0|16
61931|0|0|29
61932|0|0|19
61933|0|0|4
61936|0|0|0
61937|0|0|0
61938|0|0|202
61940|0|0|13
61941|0|0|0
61942|0|0|21
61943|0|0|3
61944|0|0|80
61949|0|0|12
61951|0|4|64
61953|0|0|186
61955|0|0|5
61956|0|0|19
61957|0|0|3
62001|0|0|43
62002|0|0|539
62006|0|0|0
62009|0|0|41
62010|0|0|35
62011|0|0|0
62012|0|0|23
62013|0|0|4
62014|0|14|19
62015|0|0|0
62016|0|0|16
62017|0|0|0
62018|0|0|7
62019|0|0|6
62021|0|0|0
62022|0|0|13
62023|0|0|1
62024|0|0|29
62025|10|51|963
62026|0|0|12
62027|0|0|6
62028|0|0|133
62030|0|0|12
62031|0|0|0
62032|0|0|5
62033|0|0|24
62034|0|63|413
62035|0|0|98
62036|0|0|2
62037|3|0|12
62040|0|4|1274
62044|0|0|3
62045|0|0|0
62046|0|0|18
62047|0|0|11
62048|0|0|31
62049|0|0|190
62050|0|0|0
62051|0|0|2
62052|0|0|84
62053|0|0|2
62054|0|0|5
62056|0|4|131
62058|0|0|0
62059|0|0|1
62060|0|0|102
62061|0|3|24
62062|0|0|297
62063|0|0|0
62067|0|43|43
62069|0|0|28
62074|0|0|5
62075|0|0|41
62076|0|0|0
62077|0|0|1
62078|0|0|0
62079|0|0|0
62080|0|0|3
62081|0|0|0
62082|0|12|16
62083|0|0|0
62084|0|0|18
62085|0|0|5
62086|0|0|12
62087|0|0|40
62088|0|49|92
62089|0|0|2
62090|0|0|0
62091|0|0|0
62092|0|0|9
62093|0|0|8
62094|0|0|3
62095|0|0|40
62097|0|2|16
62098|0|0|0
62201|0|0|614
62203|0|16|41
62204|0|0|131
62205|0|0|122
62206|0|35|98
62207|0|0|24
62208|0|39|475
62214|0|0|8
62215|0|4|61
62216|0|5|11
62217|0|0|0
62218|0|0|5
62219|0|0|5
62220|0|0|364
62221|0|64|1105
62223|0|0|412
62225|0|8|128
62226|0|49|1289
62230|0|11|186
62231|0|0|124
62232|0|0|126
62233|0|8|214
62234|0|7|1558
62236|0|12|202
62237|0|0|10
62238|0|0|1
62239|0|0|77
62240|0|0|0
62241|0|0|0
62242|0|0|0
62243|0|81|168
62244|0|0|13
62245|0|0|7
62246|0|0|298
62248|0|0|2
62249|0|101|341
62250|0|0|10
62253|0|0|0
62254|0|0|43
62255|0|0|0
62256|0|0|0
62257|0|0|4
62258|0|23|315
62260|0|0|85
62261|0|0|0
62262|0|0|60
62263|0|51|56
62264|0|0|0
62265|0|0|174
62266|0|0|0
62268|0|0|9
62269|0|90|1559
62271|0|0|38
62272|0|0|168
62273|0|0|2
62274|0|0|191
62275|0|0|53
62277|0|0|4
62278|0|0|155
62279|0|0|0
62280|0|0|0
62281|0|2|2
62282|0|0|2
62284|0|0|0
62285|0|0|81
62286|0|0|147
62288|0|0|50
62289|0|0|2
62292|0|0|24
62293|0|0|18
62294|0|29|307
62295|0|0|5
62297|0|0|0
62298|0|57|212
62301|0|8|573
62305|0|33|247
62311|0|0|6
62312|0|0|23
62313|0|0|0
62314|0|0|0
62316|0|0|4
62319|0|0|0
62320|0|0|13
62321|0|0|89
62323|0|0|0
62324|0|0|0
62325|0|0|7
62326|0|0|5
62330|0|0|57
62334|0|0|0
62336|0|0|0
62338|0|0|0
62339|0|0|1
62340|0|0|8
62341|0|0|84
62343|0|0|0
62344|0|0|0
62345|0|0|2
62346|0|0|0
62347|0|0|3
62348|0|0|1
62349|0|0|13
62351|0|0|1
62352|0|0|0
62353|0|0|161
62354|0|0|25
62355|0|0|4
62356|0|0|2
62357|0|0|0
62358|0|0|0
62359|0|0|0
62360|0|0|1
62361|0|0|2
62362|0|0|16
62363|0|0|53
62365|0|0|16
62366|0|0|0
62367|0|0|0
62370|0|0|3
62373|0|0|0
62374|0|0|0
62375|0|0|0
62376|0|0|0
62378|0|0|18
62379|0|0|10
62380|0|0|2
62401|0|0|660
62410|0|0|14
62411|0|0|17
62413|0|0|0
62414|0|0|8
62417|0|0|0
62418|0|0|37
62419|0|0|0
62420|0|0|42
62421|0|0|3
62422|0|0|4
62423|0|0|0
62424|0|0|16
62425|0|0|8
62426|0|0|13
62427|0|0|4
62428|0|0|25
62431|0|0|1
62432|0|0|2
62433|0|0|2
62434|0|0|0
62436|0|0|0
62438|0|0|0
62439|0|0|47
62440|0|0|0
62441|0|0|0
62442|0|0|46
62443|0|0|9
62444|0|0|0
62445|0|0|1
62446|0|0|0
62447|0|0|0
62448|0|0|104
62449|0|0|19
62450|0|0|258
62451|0|0|24
62452|0|0|0
62454|0|0|171
62458|0|0|11
62459|0|0|4
62460|0|0|0
62461|0|0|1
62462|0|0|1
62463|0|0|12
62464|0|0|0
62465|0|0|0
62466|0|0|208
62467|7|0|35
62468|0|0|88
62469|0|0|0
62471|0|0|216
62473|0|0|4
62474|0|0|5
62475|0|0|0
62476|0|0|1
62477|0|0|12
62478|0|0|2
62479|0|0|8
62480|0|0|0
62481|0|0|0
62501|0|0|30
62510|0|0|8
62512|0|0|0
62513|0|0|12
62514|0|0|0
62515|0|0|49
62517|0|0|0
62518|0|0|0
62519|0|0|0
62520|0|0|0
62521|0|31|979
62522|0|0|303
62523|0|0|25
62526|0|9|683
62530|0|11|14
62531|0|0|0
62532|0|0|0
62533|0|0|8
62534|0|0|19
62535|0|8|154
62536|0|0|14
62537|0|0|0
62538|0|0|0
62539|0|0|4
62540|0|0|0
62541|0|0|0
62543|0|0|1
62544|0|0|9
62545|0|0|2
62546|0|4|7
62547|0|0|2
62548|0|0|0
62549|0|0|38
62550|0|0|13
62551|0|0|31
62553|0|0|2
62554|0|0|100
62555|0|0|0
62556|0|0|0
62557|0|0|91
62558|0|0|7
62560|0|8|46
62561|0|0|75
62563|0|0|26
62565|0|0|133
62567|0|0|6
62568|0|11|319
62570|0|0|26
62571|0|0|0
62572|0|0|0
62573|0|0|17
62601|0|0|0
62610|0|0|0
62611|0|0|12
62612|0|0|0
62613|0|0|88
62615|0|0|11
62617|0|0|5
62618|0|0|1404
62621|0|0|34
62622|0|0|27
62624|0|0|0
62625|0|0|5
62626|0|0|143
62627|0|16|35
62628|0|0|8
62629|12|7|217
62630|0|0|0
62631|0|0|0
62633|0|0|15
62634|0|0|0
62635|0|0|0
62638|8|0|12
62639|0|0|0
62640|0|0|19
62642|0|0|0
62643|0|0|2
62644|0|0|37
62649|0|0|0
62650|0|0|272
62655|0|0|0
62656|0|0|381
62661|0|3|19
62663|0|0|0
62664|0|0|15
62665|0|0|23
62666|0|0|0
62667|0|0|0
62668|0|0|1
62670|0|3|19
62671|0|0|24
62672|0|0|0
62673|0|0|0
62674|0|0|0
62675|0|0|63
62677|0|1|1
62681|0|0|96
62682|0|0|0
62684|0|0|42
62685|0|0|6
62688|0|0|2
62689|0|0|3
62690|0|14|14
62691|0|0|14
62692|0|0|47
62693|0|0|6
62694|0|0|2
62695|0|0|12
62701|0|0|80
62702|0|5|806
62703|0|11|540
62704|0|64|2506
62706|0|0|0
62707|0|22|122
62711|0|40|930
62712|0|0|457
62801|4|11|432
62803|0|0|25
62806|0|2|38
62807|0|0|23
62808|0|0|13
62809|0|0|0
62810|0|0|9
62811|0|0|0
62812|0|0|52
62814|0|0|0
62815|0|0|3
62816|0|0|6
62817|0|0|0
62818|0|0|1
62819|0|0|14
62820|0|0|0
62821|0|0|114
62822|0|0|17
62823|0|0|0
62824|0|0|7
62825|0|0|0
62827|0|0|0
62828|0|0|2
62829|0|0|0
62830|0|0|18
62831|0|0|0
62832|0|0|54
62833|0|0|11
62835|0|0|20
62836|0|0|0
62837|0|0|224
62838|0|0|4
62839|0|0|16
62841|0|0|0
62842|0|0|9
62843|0|0|0
62844|0|1|22
62846|0|0|78
62848|0|0|0
62849|0|1|22
62850|0|0|3
62851|0|0|0
62852|0|0|0
62853|0|0|14
62854|0|0|6
62856|0|0|0
62858|0|0|2
62859|0|0|62
62860|0|0|0
62861|0|0|0
62862|0|0|0
62863|0|65|244
62864|0|52|512
62865|0|0|18
62867|0|0|0
62868|0|0|0
62869|0|0|4
62870|0|0|3
62871|0|0|3
62872|0|0|0
62874|0|0|0
62875|0|4|8
62876|0|0|0
62877|0|0|0
62878|0|0|0
62879|0|0|0
62880|0|0|0
62881|0|0|34
62882|0|1|4
62883|0|0|0
62884|0|0|51
62885|0|0|0
62886|0|0|7
62887|0|0|0
62888|0|0|2
62889|0|0|0
62890|0|0|56
62891|0|0|2
62892|0|2|2
62893|0|0|16
62894|0|0|15
62895|0|0|0
62896|0|0|102
62897|0|0|22
62898|0|0|38
62899|0|0|5
62901|64|110|1932
62902|2|9|331
62903|0|30|216
62905|0|0|48
62906|0|2|30
62907|0|0|0
62908|0|0|0
62910|0|0|0
62912|0|0|7
62914|0|0|20
62915|0|0|23
62916|0|0|10
62917|0|0|13
62918|0|0|140
62919|0|0|11
62920|0|0|257
62921|0|0|0
62922|0|0|0
62923|0|0|0
62924|0|0|7
62926|0|0|50
62927|0|0|1
62928|0|0|0
62930|0|18|114
62931|0|0|0
62932|0|0|23
62933|0|4|12
62934|0|0|2
62935|0|9|13
62938|0|0|20
62939|0|0|20
62940|0|0|12
62941|0|0|6
62942|0|0|23
62943|0|0|3
62946|0|0|72
62947|0|0|5
62948|0|0|572
62949|0|0|9
62950|0|0|0
62951|0|0|0
62952|0|0|19
62953|0|0|2
62954|0|0|5
62956|0|0|0
62957|0|0|3
62958|0|0|36
62959|12|0|413
62960|0|14|154
62961|0|0|0
62962|0|0|0
62963|0|0|31
62964|0|0|6
62965|0|0|0
62966|0|22|556
62967|0|0|3
62969|0|0|0
62970|0|0|0
62972|0|0|16
62974|0|0|14
62975|0|0|0
62976|0|0|0
62977|0|0|0
62979|0|0|5
62982|0|0|8
62983|0|0|0
62984|0|0|0
62985|0|0|10
62987|0|0|3
62988|0|0|5
62990|0|0|0
62992|0|0|2
62994|0|0|15
62995|0|0|101
62996|0|0|0
62997|0|0|6
62998|0|0|0
62999|0|0|3
63005|32|186|2902
63010|0|73|1751
63011|35|345|3075
63012|0|9|98
63013|0|0|19
63014|0|0|0
63015|0|0|41
63016|0|0|89
63017|123|201|6727
63019|0|0|14
63020|0|0|390
63021|12|95|5027
63023|0|0|22
63025|0|44|680
63026|0|17|1254
63028|0|0|297
63030|0|0|0
63031|11|47|2708
63033|13|34|1317
63034|0|0|911
63036|0|0|11
63037|0|0|20
63038|0|0|602
63039|0|0|0
63040|40|0|563
63041|0|0|0
63042|0|0|1285
63043|171|33|4193
63044|0|0|940
63045|0|0|0
63047|0|0|0
63048|0|0|20
63049|0|12|399
63050|0|0|178
63051|0|14|146
63052|0|41|472
63053|0|0|0
63055|0|0|28
63056|0|0|0
63060|0|0|7
63061|0|0|0
63068|0|0|187
63069|0|0|190
63070|0|0|0
63071|0|0|7
63072|0|0|0
63073|0|0|25
63074|0|12|1684
63077|0|0|347
63079|0|0|0
63080|0|0|165
63084|0|0|245
63087|0|0|10
63088|52|8|497
63089|0|0|60
63090|0|0|307
63091|0|0|11
63101|0|0|302
63102|0|0|292
63103|2|53|795
63104|226|28|1165
63105|16|179|2265
63106|0|0|526
63107|0|0|94
63108|7|146|2318
63109|0|0|1521
63110|0|73|1167
63111|0|7|1308
63112|25|47|988
63113|0|0|106
63114|11|18|3166
63115|0|0|4
63116|0|131|6069
63117|9|41|968
63118|0|34|1981
63119|0|15|1431
63120|0|0|86
63121|0|2|445
63122|9|59|1555
63123|0|1|5277
63124|0|6|963
63125|0|44|4581
63126|0|26|653
63127|0|0|141
63128|0|0|1403
63129|0|19|3055
63130|26|173|2740
63131|35|0|1282
63132|0|10|1666
63133|0|0|30
63134|0|4|494
63135|0|0|360
63136|0|14|511
63137|0|0|258
63138|0|0|433
63139|10|31|1308
63140|0|0|16
63141|0|49|2970
63143|0|0|408
63144|0|48|655
63146|0|324|5353
63147|0|0|9
63155|0|0|0
63301|0|0|2529
63303|0|90|2664
63304|113|1|1549
63330|0|0|0
63332|0|0|80
63333|0|0|10
63334|0|0|151
63336|0|0|11
63339|0|0|2
63341|0|0|72
63343|0|0|29
63344|0|0|1
63345|0|0|0
63347|0|0|49
63348|0|0|156
63349|0|0|4
63350|0|0|3
63351|0|0|15
63352|0|0|22
63353|0|0|27
63357|0|27|38
63359|0|0|13
63361|0|0|28
63362|0|0|53
63363|0|0|35
63365|0|0|0
63366|18|162|2287
63367|0|64|949
63368|0|77|2900
63369|0|0|12
63373|0|0|5
63376|0|16|2049
63377|0|0|8
63379|0|0|338
63380|0|0|28
63381|0|0|0
63382|0|0|65
63383|0|0|127
63384|0|0|0
63385|0|47|1045
63386|0|0|0
63387|0|0|2
63388|0|0|0
63389|0|0|69
63390|0|0|265
63401|0|0|230
63430|0|0|22
63431|0|0|0
63432|0|0|0
63433|0|0|0
63434|0|3|44
63435|0|0|66
63436|0|0|0
63437|0|0|5
63438|0|0|0
63439|0|0|0
63440|0|0|38
63441|0|0|4
63443|0|0|0
63445|0|0|4
63446|0|0|0
63447|0|0|0
63448|0|12|12
63450|0|0|0
63451|0|0|0
63452|0|0|0
63453|0|0|4
63454|0|0|11
63456|0|0|63
63457|0|0|0
63458|0|0|7
63459|0|0|3
63460|0|0|0
63461|0|0|48
63462|0|0|9
63463|0|0|4
63465|0|0|0
63466|0|0|0
63467|0|0|0
63468|0|0|33
63469|0|0|0
63471|0|0|0
63472|0|0|0
63473|0|0|14
63474|0|0|0
63501|0|89|1217
63530|0|0|42
63531|0|0|35
63532|0|0|0
63533|0|0|0
63534|0|0|0
63535|0|0|0
63536|0|0|0
63537|0|0|4
63538|0|0|10
63539|0|0|2
63540|0|0|10
63541|0|0|6
63543|0|0|0
63544|0|0|13
63545|0|0|24
63546|0|0|0
63547|0|0|7
63548|0|0|0
63549|0|0|32
63551|0|0|1
63552|0|0|137
63555|0|0|46
63556|0|0|490
63557|0|0|2
63558|0|0|1
63559|0|0|14
63560|0|0|0
63561|0|0|2
63563|0|0|36
63565|0|0|8
63566|0|0|0
63567|0|0|0
63601|0|3|3
63620|0|0|0
63621|0|0|0
63622|0|0|0
63623|0|0|0
63624|0|0|36
63625|0|0|0
63626|0|0|25
63627|0|0|21
63628|0|0|250
63629|0|0|4
63630|0|0|0
63631|0|0|0
63633|0|0|0
63636|0|0|0
63637|0|0|0
63638|0|0|0
63640|0|16|881
63645|0|0|182
63648|0|0|4
63650|0|0|60
63653|0|0|0
63654|0|0|4
63655|0|0|0
63656|0|0|3
63660|0|0|20
63662|0|0|0
63663|0|3|10
63664|0|0|41
63665|0|0|0
63670|0|0|131
63673|0|0|8
63674|0|0|0
63675|0|0|0
63701|0|9|1565
63703|0|0|222
63730|0|0|3
63732|0|0|0
63735|0|0|0
63736|0|0|8
63738|0|0|0
63739|0|0|0
63740|0|0|0
63742|0|0|0
63743|0|0|0
63744|0|0|0
63745|0|0|0
63746|0|0|0
63747|0|0|0
63748|0|0|0
63750|0|0|0
63751|0|0|7
63755|0|0|283
63758|0|0|0
63760|0|0|0
63763|0|0|0
63764|0|0|1
63766|0|0|8
63767|0|0|4
63769|0|0|0
63770|0|0|0
63771|0|0|12
63774|0|0|0
63775|0|15|308
63780|0|1|10
63781|0|0|30
63782|0|0|0
63783|0|0|20
63784|0|0|0
63785|0|0|5
63787|0|0|0
63801|0|3|358
63820|0|0|0
63821|0|0|16
63822|0|0|9
63823|0|0|0
63824|0|0|0
63825|0|0|7
63826|0|0|0
63827|0|0|5
63828|0|0|0
63829|0|0|21
63830|0|0|67
63833|0|0|0
63834|0|0|31
63837|0|0|127
63839|0|0|13
63840|0|0|0
63841|6|0|38
63845|0|0|86
63846|0|0|0
63847|0|0|0
63848|0|0|18
63849|0|0|0
63850|0|0|0
63851|0|0|43
63852|0|0|28
63853|0|0|3
63855|0|0|3
63857|0|0|260
63860|0|0|0
63862|0|0|0
63863|0|0|100
63866|0|0|8
63867|0|0|0
63868|0|0|0
63869|0|0|18
63870|0|0|12
63873|0|0|68
63874|0|0|0
63876|0|0|270
63877|0|0|4
63878|0|0|0
63879|0|0|0
63880|0|0|0
63882|0|0|0
63901|0|19|226
63932|0|0|0
63933|0|0|20
63934|0|0|0
63935|0|12|106
63936|0|6|9
63937|0|0|0
63939|0|0|0
63940|0|0|0
63941|0|0|0
63942|0|0|0
63943|0|0|0
63944|0|0|0
63945|0|0|0
63950|0|0|0
63951|0|0|0
63952|0|0|0
63953|0|0|0
63954|0|0|0
63955|0|0|0
63956|0|0|0
63957|0|0|65
63960|0|0|2
63961|0|0|7
63962|0|0|0
63964|0|0|0
63965|0|0|0
63966|0|0|45
63967|0|0|0
64001|0|0|94
64011|0|0|12
64012|0|0|349
64014|0|18|700
64015|21|40|881
64016|0|0|61
64017|0|0|0
64018|0|0|6
64019|0|0|30
64020|0|0|6
64021|0|0|3
64022|0|0|0
64024|0|0|374
64028|0|7|20
64029|0|0|298
64030|0|52|1710
64034|0|8|97
64035|0|0|7
64036|0|0|2
64037|0|0|182
64040|0|0|77
64048|0|0|74
64050|0|0|428
64052|0|0|2008
64053|0|0|510
64054|0|0|91
64055|0|45|1538
64056|0|0|336
64057|9|0|397
64058|0|0|209
64060|0|0|250
64061|0|0|14
64062|0|0|39
64063|0|75|1117
64064|0|25|626
64065|0|0|0
64066|0|0|2
64067|0|0|188
64068|0|0|958
64070|0|0|5
64071|0|0|34
64072|0|0|13
64074|0|0|0
64075|0|5|108
64076|0|0|49
64077|0|0|7
64078|0|0|181
64079|0|19|300
64080|0|0|48
64081|0|50|1456
64082|0|21|592
64083|0|16|459
64084|0|0|54
64085|0|0|40
64086|0|0|826
64088|0|0|11
64089|0|0|140
64090|0|0|0
64092|0|0|0
64093|0|76|696
64096|0|0|22
64097|0|0|8
64098|0|0|48
64101|0|0|0
64102|0|0|0
64105|19|15|298
64106|0|36|1451
64108|0|0|613
64109|0|4|801
64110|21|13|855
64111|21|14|863
64112|0|16|613
64113|0|8|464
64114|7|69|1255
64116|20|0|1354
64117|8|6|1614
64118|0|105|2971
64119|0|15|2263
64120|0|0|46
64123|0|34|3592
64124|0|7|3385
64125|0|8|341
64126|0|0|1622
64127|0|0|2847
64128|0|0|638
64129|0|0|628
64130|0|0|762
64131|0|0|910
64132|0|0|475
64133|0|0|1952
64134|0|0|1050
64136|0|0|129
64137|0|8|839
64138|0|0|1643
64139|0|0|30
64145|0|6|214
64146|0|0|51
64147|0|0|0
64149|0|0|0
64150|0|67|472
64151|112|0|2059
64152|0|127|1179
64153|0|0|563
64154|41|0|924
64155|0|0|1725
64156|0|0|320
64157|0|15|1084
64158|0|0|478
64161|0|0|21
64163|0|4|59
64164|0|0|0
64165|0|0|0
64166|0|0|0
64167|0|0|12
64401|0|0|16
64402|0|2|15
64420|0|0|0
64421|0|0|0
64422|0|0|0
64423|0|0|3
64424|0|15|94
64426|0|0|0
64427|0|0|6
64428|0|0|9
64429|0|0|123
64430|0|0|2
64431|0|0|8
64432|0|0|0
64433|0|0|27
64434|0|0|1
64436|0|0|1
64437|0|0|1
64438|0|0|0
64439|0|0|0
64440|0|0|0
64441|0|0|0
64442|0|0|0
64443|0|0|35
64444|0|0|2
64445|0|0|3
64446|0|0|7
64448|0|0|0
64449|0|0|2
64451|0|0|1
64453|0|0|0
64454|0|0|10
64455|0|0|3
64456|0|0|10
64457|0|0|0
64458|0|0|21
64459|0|0|0
64461|0|0|1
64463|0|37|64
64465|1|0|80
64466|0|0|23
64467|0|0|0
64468|0|19|177
64469|0|0|52
64470|0|0|1
64471|0|0|0
64473|0|0|8
64474|0|0|2
64475|0|0|1
64476|0|0|15
64477|0|0|56
64479|0|0|7
64480|0|0|43
64481|0|0|0
64482|0|0|10
64483|0|0|0
64484|0|0|5
64485|0|0|0
64486|0|0|4
64487|0|0|3
64489|0|0|25
64490|0|0|2
64491|0|0|5
64492|0|0|48
64493|0|0|3
64494|0|0|0
64496|0|0|0
64497|0|0|2
64498|0|0|1
64499|0|0|0
64501|0|0|929
64503|0|0|236
64504|0|41|460
64505|0|11|488
64506|8|0|892
64507|0|0|323
64601|0|0|139
64620|0|0|2
64622|0|0|0
64623|0|0|0
64624|0|0|3
64625|0|0|10
64628|0|0|44
64630|0|0|3
64631|0|0|4
64632|0|0|0
64633|0|0|59
64635|0|4|5
64636|0|0|0
64637|0|0|4
64638|0|0|0
64639|0|0|0
64640|0|0|6
64641|0|0|4
64642|0|0|12
64643|0|0|2
64644|0|0|37
64645|0|0|0
64646|0|0|0
64647|0|0|0
64648|0|0|28
64649|0|0|1
64650|0|0|10
64651|0|0|0
64652|0|0|4
64653|0|0|1
64654|0|0|0
64655|0|0|2
64656|0|0|11
64657|0|0|0
64658|0|0|20
64659|0|0|2
64660|0|0|26
64661|0|10|48
64664|0|0|11
64667|0|0|3
64668|0|0|9
64670|0|3|10
64671|0|0|3
64672|0|0|0
64673|0|0|63
64674|0|0|0
64676|0|0|7
64679|0|0|5
64681|0|0|0
64682|0|0|7
64683|0|0|106
64686|0|0|3
64688|0|0|1
64689|0|0|0
64701|0|0|282
64720|0|0|48
64722|0|0|0
64723|0|0|0
64724|0|0|27
64725|0|0|20
64726|0|0|9
64728|0|0|0
64730|0|0|66
64733|0|0|3
64734|0|0|4
64735|0|0|133
64738|0|0|29
64739|0|0|0
64740|0|0|2
64741|0|0|0
64742|0|0|26
64743|0|0|0
64744|0|0|123
64745|0|0|0
64746|0|10|12
64747|0|0|27
64748|0|0|7
64750|0|0|10
64752|0|0|2
64755|0|0|32
64756|0|0|4
64759|0|2|48
64761|0|4|15
64762|0|0|7
64763|0|6|33
64765|0|0|0
64767|0|0|1
64769|0|0|12
64770|0|0|3
64771|0|0|0
64772|0|0|135
64776|0|0|32
64778|0|0|0
64779|0|0|10
64780|0|0|0
64781|0|0|0
64783|0|0|2
64784|0|0|34
64788|0|0|2
64790|0|0|0
64801|0|44|1398
64804|14|0|1218
64830|0|0|2
64831|0|0|325
64832|0|0|7
64833|0|0|0
64834|0|103|312
64835|0|0|20
64836|6|0|2876
64840|0|0|9
64841|0|0|0
64842|0|0|107
64843|0|0|157
64844|0|0|47
64847|0|0|39
64848|0|0|0
64849|0|0|0
64850|0|0|907
64854|0|0|1105
64855|0|0|8
64856|0|0|30
64857|0|0|0
64858|0|0|0
64859|0|0|2
64861|0|0|28
64862|0|0|22
64863|0|0|362
64865|0|0|169
64866|0|0|41
64867|0|0|26
64868|0|0|0
64870|0|0|184
64873|0|0|0
64874|0|0|6
65001|0|0|0
65010|0|0|92
65011|0|0|41
65013|0|0|21
65014|0|0|0
65016|0|0|0
65017|0|0|45
65018|0|0|181
65020|0|0|278
65023|0|0|6
65024|0|0|1
65025|0|6|14
65026|0|0|44
65032|0|0|0
65034|0|0|0
65035|0|0|9
65037|0|0|15
65039|0|0|19
65040|0|0|0
65041|0|0|49
65043|0|0|253
65046|0|0|1
65047|0|0|0
65048|0|0|11
65049|0|0|31
65050|0|0|2
65051|0|0|9
65052|0|0|126
65053|0|0|53
65054|0|0|0
65058|0|0|0
65059|0|0|2
65061|0|0|0
65062|0|0|0
65063|0|0|55
65064|0|0|0
65065|0|0|377
65066|0|13|72
65067|0|0|0
65068|0|0|2
65069|0|0|0
65072|0|1|11
65074|0|0|6
65075|0|0|2
65076|0|0|15
65077|0|0|0
65078|0|0|26
65079|0|0|78
65080|0|0|0
65081|0|0|6
65082|0|0|4
65083|0|0|0
65084|0|0|12
65085|0|0|1
65101|32|0|679
65109|12|39|1224
65201|0|111|4087
65202|0|164|2599
65203|34|524|4822
65215|0|0|0
65216|0|0|12
65230|0|0|0
65231|0|0|0
65232|0|0|0
65233|0|0|80
65236|0|0|6
65237|0|0|0
65239|0|0|0
65240|0|0|53
65243|0|0|21
65244|0|0|0
65246|0|0|0
65247|0|0|0
65248|0|0|25
65250|0|0|0
65251|0|0|386
65254|0|0|8
65255|0|0|6
65256|0|0|7
65257|0|0|13
65258|0|0|6
65259|0|0|10
65260|0|0|3
65261|0|0|6
65262|0|0|0
65263|0|1|14
65264|0|0|1
65265|0|0|511
65270|0|0|241
65274|0|0|0
65275|0|0|8
65276|0|0|4
65278|0|0|0
65279|0|0|35
65280|0|0|0
65281|0|0|32
65282|0|0|0
65283|0|0|0
65284|0|0|54
65285|0|0|0
65286|0|0|0
65287|0|0|8
65301|0|0|2442
65305|0|0|312
65320|0|0|1
65321|0|0|10
65322|0|0|0
65323|0|0|1
65324|0|0|0
65325|0|0|77
65326|0|0|0
65327|0|0|0
65329|0|0|3
65330|0|0|0
65332|0|0|49
65333|0|0|0
65334|0|0|80
65335|0|0|0
65336|0|56|292
65337|0|0|312
65338|0|0|36
65339|0|1|7
65340|0|0|1148
65344|0|0|0
65345|0|0|36
65347|0|0|4
65348|0|0|64
65349|0|0|58
65350|0|0|126
65351|0|0|9
65354|0|0|0
65355|0|0|35
65360|0|0|48
65401|0|59|1902
65409|0|0|0
65436|0|0|0
65438|0|0|0
65439|0|0|0
65440|0|0|0
65441|0|15|127
65443|0|0|0
65444|0|0|6
65446|0|0|0
65449|0|0|0
65452|0|0|10
65453|0|9|110
65456|0|0|0
65457|0|0|3
65459|0|21|151
65461|0|0|0
